1577836800000,0.04495,0.0664,0.04324,0.0606,3696907681.6
1580515200000,0.0606,0.08886,0.05492,0.05694,5160773469.9
1583020800000,0.05688,0.0615,0.026,0.04071,3670904906.5
1585699200000,0.04071,0.0745,0.039,0.06756,4726199180.0
1588291200000,0.06749,0.07713,0.05873,0.06744,3867711529.5
